,date,race,poll_grade,Sample,sample_type,pollster,poll_link,Biden,Trump,method,polls,advanced,predictive,grade,banned,Biden_adj,Trump_adj,leader,leader_adj,rep_success,dem_success,other_success
197,2020-07-28 00:00:00.000000,texas,B/C,"2,685",LV,Morning Consult,https://morningconsult.com/form/july-presidential-battleground-state-polling/,47.0,45.0,Online,12,+0.2,+1.0, B/C,,46.8,45.0,Biden,Biden,1208.0,1257.0,220.0
198,2020-07-28 00:00:00.000000,montana,B,917,V,Public Policy Polling,https://www.afscme.org/press/reports/polling/MontanaResults.pdf,45.0,50.0,IVR/text,423,-0.4,+0.1, B,,44.7,50.0,Trump,Trump,458.0,410.0,49.0
199,2020-07-28 00:00:00.000000,ohio,B/C,"1,741",LV,Morning Consult,https://morningconsult.com/form/july-presidential-battleground-state-polling/,45.0,48.0,Online,12,+0.2,+1.0, B/C,,44.8,48.0,Trump,Trump,836.0,780.0,125.0
200,2020-07-29 00:00:00.000000,michigan,C-,413,LV,TargetPoint,https://www.detroitchamber.com/wp-content/uploads/2020/07/Keep-Michigan-Healthy-and-Working-Study-Topline-F2.pdf,46.0,42.0,IVR/live,2,+5.9,+1.3, B/C,,46.0,42.0,Biden,Biden,173.0,190.0,50.0
201,2020-07-29 00:00:00.000000,georgia,A+,402,LV,Monmouth University,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ga_072920.pdf/,46.0,49.0,Live,108,-2.0,-1.6, A+,,44.7,49.0,Trump,Trump,197.0,180.0,25.0
202,2020-07-29 00:00:00.000000,wisconsin,C-,392,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-10,48.0,43.0,Online,65,+1.0,+1.3, C-,,46.9,43.0,Biden,Biden,169.0,184.0,39.0
203,2020-07-29 00:00:00.000000,pennsylvania,C-,382,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-10,48.0,46.0,Online,65,+1.0,+1.3, C-,,46.9,46.0,Biden,Biden,176.0,179.0,27.0
204,2020-07-29 00:00:00.000000,florida,C-,685,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-10,48.0,45.0,Online,65,+1.0,+1.3, C-,,46.9,45.0,Biden,Biden,308.0,321.0,56.0
205,2020-07-29 00:00:00.000000,north-carolina,C-,284,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-10,49.0,46.0,Online,65,+1.0,+1.3, C-,,47.9,46.0,Biden,Biden,131.0,136.0,17.0
206,2020-07-29 00:00:00.000000,arizona,C-,365,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-10,47.0,45.0,Online,65,+1.0,+1.3, C-,,45.9,45.0,Biden,Biden,164.0,168.0,33.0
207,2020-07-30 00:00:00.000000,new-hampshire,B-,"1,893",LV,University of New Hampshire,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1599&context=survey_center_polls,53.0,40.0,Live,112,+0.5,+0.3, B-,,50.2,40.0,Biden,Biden,757.0,950.0,186.0
208,2020-07-30 00:00:00.000000,virginia,B/C,725,LV,Virginia Commonwealth University,https://drive.google.com/file/d/13wln9QQfSmCV989SKli8CctsbVgx7Ien/view,50.0,39.0,Live,5,+0.5,+0.5, B/C,,50.0,38.8,Biden,Biden,281.0,362.0,82.0
209,2020-07-31 00:00:00.000000,minnesota,B,"1,218",V,Public Policy Polling,https://giffords.org/wp-content/uploads/2020/07/MinnesotaResults2.pdf,52.0,42.0,IVR/text,423,-0.4,+0.1, B,,51.7,42.0,Biden,Biden,512.0,630.0,76.0
210,2020-08-02 00:00:00.000000,north-carolina,B,"1,129",LV,YouGov,https://drive.google.com/file/d/1jDu_IMRdUTbdmA-VfpP-neMT3-lYw969/view,48.0,44.0,Online,416,-0.2,+0.3, B,,47.6,44.0,Biden,Biden,497.0,537.0,95.0
211,2020-08-02 00:00:00.000000,georgia,B,"1,109",LV,YouGov,https://drive.google.com/file/d/1oa8SqHJAq6hBII_8LjgY0PjPwAgBWzpO/view,46.0,45.0,Online,416,-0.2,+0.3, B,,45.6,45.0,Biden,Biden,499.0,506.0,104.0
212,2020-08-03 00:00:00.000000,montana,A-,584,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/montana-2020-trump-holds-strong-as-biden-coalesces-support,46.0,54.0,IVR/online/text,165,-0.7,-0.4, A-,,45.7,54.0,Trump,Trump,315.0,267.0,2.0
213,2020-08-03 00:00:00.000000,wisconsin,B/C,600,LV,Global Strategy Group,https://globalstrategygroup.app.box.com/s/4xeph58faba0fel8ejpqya6nieemx8sh,51.0,42.0,Online/live/text,22,+1.6,+1.2, B/C,,49.2,42.0,Biden,Biden,252.0,295.0,53.0
214,2020-08-03 00:00:00.000000,michigan,B,876,V,Public Policy Polling,https://progressmichigan.org/wp-content/uploads/2020/08/Michigan-Results-August.pdf,49.0,43.0,IVR/text,423,-0.4,+0.1, B,,48.7,43.0,Biden,Biden,377.0,427.0,72.0
215,2020-08-04 00:00:00.000000,california,C/D,"6,756",LV,"University of California, Berkeley",https://escholarship.org/uc/item/0dn374cv,67.0,28.0,Online,3,+1.2,+1.3, C/D,,67.0,27.7,Biden,Biden,1871.0,4527.0,358.0
216,2020-08-04 00:00:00.000000,texas,B/C,"2,576",LV,Morning Consult,https://morningconsult.com/2020/08/04/senate-presidential-polling-alabama-kentucky-sc-texas/,47.0,46.0,Online,12,+0.2,+1.0, B/C,,46.8,46.0,Biden,Biden,1185.0,1206.0,185.0
217,2020-08-04 00:00:00.000000,south-carolina,B/C,741,LV,Morning Consult,https://morningconsult.com/2020/08/04/senate-presidential-polling-alabama-kentucky-sc-texas/,44.0,49.0,Online,12,+0.2,+1.0, B/C,,43.8,49.0,Trump,Trump,363.0,325.0,53.0
218,2020-08-04 00:00:00.000000,alabama,B/C,609,LV,Morning Consult,https://morningconsult.com/2020/08/04/senate-presidential-polling-alabama-kentucky-sc-texas/,36.0,58.0,Online,12,+0.2,+1.0, B/C,,35.8,58.0,Trump,Trump,353.0,218.0,38.0
219,2020-08-04 00:00:00.000000,kentucky,B/C,793,LV,Morning Consult,https://morningconsult.com/2020/08/04/senate-presidential-polling-alabama-kentucky-sc-texas/,35.0,59.0,Online,12,+0.2,+1.0, B/C,,34.8,59.0,Trump,Trump,468.0,276.0,49.0
220,2020-08-05 00:00:00.000000,indiana,B/C,900,LV,Morning Consult,https://www.courier-journal.com/story/news/politics/2020/08/04/2020-elections-donald-trump-up-big-over-joe-biden-kentucky-poll-says/5577982002/,38.0,55.0,Online,12,+0.2,+1.0, B/C,,37.8,55.0,Trump,Trump,495.0,340.0,65.0
221,2020-08-05 00:00:00.000000,hawaii,B/C,975,RV,MRG Research,https://assets.documentcloud.org/documents/7014362/Civil-Beat-July-2020-President.pdf,56.0,29.0,IVR/live,22,+1.7,+1.3, B/C,,56.0,26.9,Biden,Biden,262.0,546.0,167.0
222,2020-08-05 00:00:00.000000,iowa,A+,401,LV,Monmouth University,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_080520.pdf/,47.0,47.0,Live,108,-2.0,-1.6, A+,,45.7,47.0,Tie,Trump,188.0,183.0,30.0
223,2020-08-06 00:00:00.000000,arizona,B-,"1,215",LV,Data for Progress,http://filesforprogress.org/datasets/2020/8/progressive-senate-project/DFP_Arizona_8_20_xtabs.pdf,47.0,44.0,Online/text,31,-0.2,+0.5, B-,,47.0,44.0,Biden,Biden,535.0,571.0,109.0
224,2020-08-06 00:00:00.000000,kentucky,B+,909,RV,Quinnipiac University,https://poll.qu.edu/kentucky/release-detail?ReleaseID=3670,41.0,50.0,Live,207,-0.2,-0.2, B+,,40.8,50.0,Trump,Trump,454.0,371.0,84.0
225,2020-08-06 00:00:00.000000,oklahoma,B/C,572,LV,DFM Research,https://drive.google.com/file/d/1cps1y1Lfd5eHG4Z-IJw_sNIeYUycflgx/view,36.0,56.0,Live,10,+0.1,+0.5, B/C,,34.5,56.0,Trump,Trump,320.0,197.0,55.0
226,2020-08-06 00:00:00.000000,wisconsin,B/C,200,LV,David Binder Research,https://www.focusonruralamerica.com/2020/08/06/heartland-poll-biden-leads-in-midwest/,53.0,42.0,Online/live/text,2,-1.4,+0.7, B/C,,53.0,42.0,Biden,Biden,84.0,106.0,10.0
227,2020-08-06 00:00:00.000000,minnesota,B/C,200,LV,David Binder Research,https://www.focusonruralamerica.com/2020/08/06/heartland-poll-biden-leads-in-midwest/,54.0,36.0,Online/live/text,2,-1.4,+0.7, B/C,,54.0,36.0,Biden,Biden,72.0,108.0,20.0
228,2020-08-06 00:00:00.000000,michigan,B/C,200,LV,David Binder Research,https://www.focusonruralamerica.com/2020/08/06/heartland-poll-biden-leads-in-midwest/,51.0,41.0,Online/live/text,2,-1.4,+0.7, B/C,,51.0,41.0,Biden,Biden,82.0,102.0,16.0
229,2020-08-06 00:00:00.000000,south-carolina,B+,914,RV,Quinnipiac University,https://poll.qu.edu/kentucky/release-detail?ReleaseID=3670,42.0,47.0,Live,207,-0.2,-0.2, B+,,41.8,47.0,Trump,Trump,430.0,382.0,102.0
230,2020-08-06 00:00:00.000000,maine,B+,382,RV,Data for Progress,http://filesforprogress.org/datasets/2020/8/progressive-senate-project/DFP_Maine_8_20_xtabs.pdf,44.0,45.0,Online/text,31,-0.2,+0.5, B-,,44.0,45.0,Trump,Trump,172.0,168.0,42.0
231,2020-08-06 00:00:00.000000,iowa,B-,"1,101",LV,RMG Research,https://www.termlimits.com/ernst/,45.0,46.0,IVR/online,1,-5.1,+1.2, B/C,,45.0,46.0,Trump,Trump,506.0,495.0,100.0
232,2020-08-06 00:00:00.000000,north-carolina,B-,"1,170",LV,Data for Progress,http://filesforprogress.org/datasets/2020/8/progressive-senate-project/DFP_North%20Carolina_8_20_xtabs.pdf,49.0,45.0,Online/text,31,-0.2,+0.5, B-,,49.0,45.0,Biden,Biden,526.0,573.0,71.0
233,2020-08-07 00:00:00.000000,texas,C-,"1,015",LV,Trafalgar Group,https://drive.google.com/file/d/1h4AyDeJ5t0yDw-W1cxiXEi6oDYRceR10/view,43.0,49.0,IVR,48,+0.9,+1.3, C-,,43.0,48.1,Trump,Trump,488.0,436.0,91.0
234,2020-08-07 00:00:00.000000,kansas,B,864,V,Public Policy Polling,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/KansasMemoResultsAug20.pdf,43.0,50.0,IVR/text,423,-0.4,+0.1, B,,42.7,50.0,Trump,Trump,432.0,369.0,63.0
235,2020-08-07 00:00:00.000000,michigan,B+,600,LV,EPIC-MRA,https://www.woodtv.com/wp-content/uploads/sites/51/2020/08/JULY-2020_EPIC-MRA-SURVEY.pdf,51.0,40.0,Live,49,-0.8,-0.2, B+,,51.0,39.8,Biden,Biden,239.0,306.0,55.0
236,2020-08-07 00:00:00.000000,utah,B/C,"1,000",RV,RMG Research,https://www.deseret.com/utah/2020/8/6/21357209/donald-trump-holding-onto-lead-over-joe-biden-in-utah-deseret-news-hinckley-institute-poll,31.0,50.0,IVR/online,1,-5.1,+1.2, B/C,,31.0,50.0,Trump,Trump,500.0,310.0,190.0
237,2020-08-09 00:00:00.000000,wisconsin,B,994,LV,YouGov,https://drive.google.com/file/d/1HySmD4Wu_uSqXjyvK69R3Re9pJUXvEHm/view,48.0,42.0,Online,416,-0.2,+0.3, B,,47.6,42.0,Biden,Biden,417.0,473.0,104.0
238,2020-08-09 00:00:00.000000,pennsylvania,B,"1,211",LV,YouGov,https://drive.google.com/file/d/1CFgA4CjSVJSJYPxfLsQj6BUWuXo_YHd7/view,49.0,43.0,Online,416,-0.2,+0.3, B,,48.6,43.0,Biden,Biden,521.0,589.0,101.0
239,2020-08-10 00:00:00.000000,wisconsin,B,734,RV,YouGov,https://elections.wisc.edu/second-2020-election-survey/,49.0,43.0,Online,416,-0.2,+0.3, B,,48.6,43.0,Biden,Biden,316.0,357.0,61.0
240,2020-08-10 00:00:00.000000,maine,B/C,500,RV,RMG Research,https://www.termlimits.com/maine-poll/,50.0,39.0,IVR/online,1,-5.1,+1.2, B/C,,50.0,39.0,Biden,Biden,195.0,250.0,55.0
241,2020-08-10 00:00:00.000000,pennsylvania,B,742,RV,YouGov,https://elections.wisc.edu/second-2020-election-survey/,50.0,41.0,Online,416,-0.2,+0.3, B,,49.6,41.0,Biden,Biden,304.0,368.0,70.0
242,2020-08-10 00:00:00.000000,michigan,B,761,RV,YouGov,https://elections.wisc.edu/second-2020-election-survey/,47.0,43.0,Online,416,-0.2,+0.3, B,,46.6,43.0,Biden,Biden,327.0,355.0,79.0
243,2020-08-10 00:00:00.000000,arizona,C-,"1,013",LV,OH Predictive Insights,https://ktar.com/story/3479431/trump-snips-biden-lead-in-poll-of-likely-arizona-voters/,45.0,46.0,IVR/online/live,6,+1.2,+1.1, B/C,,45.0,45.1,Trump,Trump,457.0,456.0,100.0
244,2020-08-10 00:00:00.000000,nebraska,B/C,400,LV,Strategies 360,https://nebraskademocrats.org/blog/polling-shows-trump-and-biden-in-a-dead-heat-bolz-within-striking-distance-of-fortenberry/,46.0,48.0,Online/live,4,-3.1,+0.6, B/C,,46.0,47.9,Trump,Trump,192.0,184.0,24.0
245,2020-08-11 00:00:00.000000,pennsylvania,A-,843,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/north-carolina-pennsylvania-and-arizona-2020-tight-races-in-battleground-states-leading-into-party-conventions,53.0,47.0,IVR/online/text,165,-0.7,-0.4, A-,,52.7,47.0,Biden,Biden,396.0,444.0,3.0
246,2020-08-11 00:00:00.000000,minnesota,A-,733,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/minnesota-2020-north-star-state-in-play-for-presidential-and-us-senate-races,51.0,49.0,IVR/online/text,165,-0.7,-0.4, A-,,50.7,49.0,Biden,Biden,359.0,372.0,2.0
247,2020-08-11 00:00:00.000000,arizona,A-,661,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/north-carolina-pennsylvania-and-arizona-2020-tight-races-in-battleground-states-leading-into-party-conventions,53.0,47.0,IVR/online/text,165,-0.7,-0.4, A-,,52.7,47.0,Biden,Biden,311.0,348.0,2.0
248,2020-08-11 00:00:00.000000,maine,C/D,249,RV,Critical Insights,https://drive.google.com/file/d/1QvLIr-Xi1OsOA_Ulz6jtWJnCZSN-1JyH/view,39.0,38.0,Online/live,19,+2.2,+1.4, C/D,,39.0,37.9,Biden,Biden,94.0,97.0,58.0
249,2020-08-11 00:00:00.000000,georgia,A,623,LV,SurveyUSA,http://www.surveyusa.com/client/PollReport.aspx?g=4b9009c4-ef1d-4774-a211-0c4402738ec8,46.0,44.0,IVR/online/live,787,-1.1,-0.8, A,,45.9,44.0,Biden,Biden,274.0,286.0,63.0
250,2020-08-11 00:00:00.000000,north-carolina,A-,673,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/north-carolina-pennsylvania-and-arizona-2020-tight-races-in-battleground-states-leading-into-party-conventions,49.0,51.0,IVR/online/text,165,-0.7,-0.4, A-,,48.7,51.0,Trump,Trump,343.0,328.0,2.0
251,2020-08-12 00:00:00.000000,pennsylvania,C-,456,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,48.0,44.0,Online,65,+1.0,+1.3, C-,,46.9,44.0,Biden,Biden,201.0,214.0,41.0
252,2020-08-12 00:00:00.000000,north-carolina,C-,491,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,47.0,48.0,Online,65,+1.0,+1.3, C-,,45.9,48.0,Trump,Trump,236.0,225.0,30.0
253,2020-08-12 00:00:00.000000,massachusetts,A/B,501,LV,MassINC Polling Group,https://d279m997dpfwgl.cloudfront.net/wp/2020/08/Topline-2020-09-WBUR-MA-faves-HR-mail.pdf,63.0,27.0,Online/live,18,-1.6,-0.7, A/B,,63.0,26.3,Biden,Biden,132.0,316.0,53.0
254,2020-08-12 00:00:00.000000,michigan,C-,413,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,48.0,43.0,Online,65,+1.0,+1.3, C-,,46.9,43.0,Biden,Biden,178.0,194.0,41.0
255,2020-08-12 00:00:00.000000,florida,C-,469,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,50.0,44.0,Online,65,+1.0,+1.3, C-,,48.9,44.0,Biden,Biden,206.0,229.0,34.0
256,2020-08-12 00:00:00.000000,kansas,A,"1,202",LV,SurveyUSA,http://www.surveyusa.com/client/PollReport.aspx?g=b7efcf1a-9519-4b36-95f6-5a05b8cc7f6d,41.0,48.0,IVR/online/live,787,-1.1,-0.8, A,,40.9,48.0,Trump,Trump,577.0,492.0,133.0
257,2020-08-12 00:00:00.000000,wisconsin,C-,384,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,47.0,43.0,Online,65,+1.0,+1.3, C-,,45.9,43.0,Biden,Biden,165.0,176.0,43.0
258,2020-08-12 00:00:00.000000,maine,C/D,453,LV,Critical Insights,https://projects.fivethirtyeight.com/polls/20200812_ME.pdf,45.0,38.0,Online/live,19,+2.2,+1.4, C/D,,45.0,37.9,Biden,Biden,172.0,204.0,77.0
259,2020-08-12 00:00:00.000000,arizona,C-,428,LV,Change Research,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,45.0,44.0,Online,65,+1.0,+1.3, C-,,43.9,44.0,Biden,Trump,188.0,188.0,52.0
260,2020-08-13 00:00:00.000000,california,A,500,A,SurveyUSA,http://www.surveyusa.com/client/PollReport.aspx?g=edae1a19-6808-433e-81bd-3edf5bef8174,56.0,28.0,IVR/online/live,787,-1.1,-0.8, A,,55.9,28.0,Biden,Biden,140.0,279.0,81.0
261,2020-08-13 00:00:00.000000,north-carolina,B/C,600,LV,Harper Polling,https://www.nccivitas.org/polling/biden-cunningham-slim-leads/,45.0,44.0,IVR/live,11,-1.9,+0.1, B/C,,44.9,44.0,Biden,Biden,264.0,269.0,67.0
262,2020-08-13 00:00:00.000000,mississippi,B/C,600,LV,Garin-Hart-Yang Research Group,https://projects.fivethirtyeight.com/polls/20200813_MS.pdf,43.0,53.0,Online/live,24,-0.5,+0.4, B/C,,41.7,53.0,Trump,Trump,318.0,250.0,32.0
263,2020-08-14 00:00:00.000000,massachusetts,B,500,RV,YouGov,https://www.wcvb.com/article/umass-amherstwcvb-poll-biden-leads-trump-in-mass-us-going-off-on-the-wrong-track/33600766,61.0,28.0,Online,416,-0.2,+0.3, B,,60.6,28.0,Biden,Biden,140.0,303.0,57.0
264,2020-08-15 00:00:00.000000,connecticut,A,808,RV,SurveyUSA,http://www.surveyusa.com/client/PollReport.aspx?g=26d8f355-a447-4bc3-bae6-d4c5e07b148f,52.0,32.0,IVR/online/live,787,-1.1,-0.8, A,,51.9,32.0,Biden,Biden,259.0,419.0,130.0
265,2020-08-16 00:00:00.000000,north-carolina,B/C,"1,255",RV,East Carolina University,https://surveyresearch-ecu.reportablenews.com/pr/latest-ecu-poll-shows-trump-and-biden-tied-in-north-carolina-democrats-leading-in-contests-for-governor-and-u-s-senate-kamala-harris-selection-draws-mixed-reaction,47.0,47.0,IVR/online,3,+2.1,+0.7, B/C,,47.0,47.0,Tie,Tie,590.0,590.0,75.0
266,2020-08-17 00:00:00.000000,texas,B,846,RV,YouGov,https://www.txhpf.org/wp-content/uploads/2020/08/THPFFinalAug17.pdf,41.0,48.0,Online,416,-0.2,+0.3, B,,40.6,48.0,Trump,Trump,406.0,343.0,97.0
267,2020-08-17 00:00:00.000000,wisconsin,B/C,788,LV,Morning Consult,https://morningconsult.com/2020/08/17/wisconsin-dnc-biden-trump-polling/,49.0,43.0,Online,12,+0.2,+1.0, B/C,,48.8,43.0,Biden,Biden,339.0,385.0,64.0
268,2020-08-17 00:00:00.000000,georgia,B,500,LV,Landmark Communications,https://assets.documentcloud.org/documents/7038561/Landmark-Communications-Georgia-Poll.pdf,45.0,47.0,IVR/live,39,-0.8,0.0, B,,43.5,47.0,Trump,Trump,235.0,218.0,47.0
269,2020-08-18 00:00:00.000000,wisconsin,B/C,400,LV,OnMessage Inc.,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,47.0,47.0,Live,11,+0.7,+0.5, B/C,,47.0,45.6,Tie,Biden,182.0,188.0,30.0
270,2020-08-18 00:00:00.000000,pennsylvania,B/C,400,LV,OnMessage Inc.,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,50.0,46.0,Live,11,+0.7,+0.5, B/C,,50.0,44.6,Biden,Biden,178.0,200.0,22.0
271,2020-08-18 00:00:00.000000,florida,B/C,400,LV,OnMessage Inc.,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,49.0,49.0,Live,11,+0.7,+0.5, B/C,,49.0,47.6,Tie,Biden,190.0,196.0,14.0
272,2020-08-18 00:00:00.000000,arizona,B/C,400,LV,OnMessage Inc.,https://s3.amazonaws.com/hafa/Heritage-Action-August-2020-Battleground-Survey.pdf,48.0,51.0,Live,11,+0.7,+0.5, B/C,,48.0,49.6,Trump,Trump,198.0,192.0,10.0
273,2020-08-19 00:00:00.000000,minnesota,C-,"1,141",LV,Trafalgar Group,https://drive.google.com/file/d/1k75e8WjQL01TXmzE3aVSBqrHo5CucbD-/view,47.0,47.0,IVR,48,+0.9,+1.3, C-,,47.0,46.1,Tie,Biden,526.0,536.0,79.0
274,2020-08-19 00:00:00.000000,louisiana,B/C,800,LV,ALG Research,https://mcusercontent.com/70dd8d69ff6d12f740d3fd646/files/e706bc9c-0729-4ed4-82e9-36bd9c49862b/LA_SEN_POLL_MEMO_AUG_2020_081820_FINAL.01.pdf,43.0,50.0,Online/live,15,+1.3,+1.1, B/C,,41.5,50.0,Trump,Trump,400.0,332.0,68.0
275,2020-08-20 00:00:00.000000,pennsylvania,A+,416,LV,Muhlenberg College,https://www.muhlenberg.edu/aug2020election/,49.0,45.0,Live,29,-2.3,-1.0, A+,,49.0,44.8,Biden,Biden,186.0,204.0,26.0
276,2020-08-20 00:00:00.000000,texas,B/C,700,LV,Global Strategy Group,https://www.chrystafortexas.com/media/press/TX_RR_Commission_Polling_Memo_F08.14.20.pdf,47.0,45.0,Online/live/text,22,+1.6,+1.2, B/C,,45.2,45.0,Biden,Biden,315.0,316.0,69.0
277,2020-08-21 00:00:00.000000,ohio,B/C,637,RV,Civiqs,https://drive.google.com/file/d/1AbiNw5dvJS-tH4PL-shBHywfNQ0JRjKP/view,47.0,47.0,Online,3,-1.4,+1.0, B/C,,47.0,47.0,Tie,Tie,299.0,299.0,39.0
278,2020-08-21 00:00:00.000000,michigan,B/C,812,LV,Civiqs,https://drive.google.com/file/d/1TOwQt45-UY4D1rNRV-7J_sCp6P2YcvTR/view,50.0,38.0,Online,3,-1.4,+1.0, B/C,,50.0,38.0,Biden,Biden,309.0,406.0,97.0
279,2020-08-21 00:00:00.000000,pennsylvania,B/C,"1,006",LV,Civiqs,https://drive.google.com/file/d/1QMTrst_8J7zy13VqfbNU_U0jsQmYarm_/view,48.0,41.0,Online,3,-1.4,+1.0, B/C,,48.0,41.0,Biden,Biden,412.0,483.0,111.0
280,2020-08-21 00:00:00.000000,wisconsin,B/C,672,LV,Civiqs,https://drive.google.com/file/d/15BNLycMHUm_FECx3zUsBbFs0I143ZZbB/view,49.0,39.0,Online,3,-1.4,+1.0, B/C,,49.0,39.0,Biden,Biden,262.0,329.0,81.0
281,2020-08-24 00:00:00.000000,texas,B,764,V,Public Policy Polling,https://www.texasdemocrats.org/wp-content/uploads/2020/08/TexasResults-1-1.pdf,48.0,47.0,IVR/text,423,-0.4,+0.1, B,,47.7,47.0,Biden,Biden,359.0,364.0,41.0
282,2020-08-24 00:00:00.000000,north-carolina,B/C,"1,541",LV,Morning Consult,https://morningconsult.com/2020/08/24/north-carolina-rnc-trump-biden-polling/,49.0,46.0,Online,12,+0.2,+1.0, B/C,,48.8,46.0,Biden,Biden,709.0,752.0,80.0
283,2020-08-24 00:00:00.000000,louisiana,C-,"1,002",LV,Trafalgar Group,https://drive.google.com/file/d/164gVYKr6-mtugTVXqbuzBdkbxxVGTZTn/view,38.0,54.0,IVR,48,+0.9,+1.3, C-,,38.0,53.1,Trump,Trump,532.0,381.0,89.0
284,2020-08-25 00:00:00.000000,new-york,B,"1,029",V,Public Policy Polling,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/NewYorkAugust2020Results.pdf,63.0,32.0,IVR/text,423,-0.4,+0.1, B,,62.7,32.0,Biden,Biden,329.0,645.0,55.0
285,2020-08-25 00:00:00.000000,florida,B,671,V,Public Policy Polling,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/FloridaAugust2020Results.pdf,48.0,44.0,IVR/text,423,-0.4,+0.1, B,,47.7,44.0,Biden,Biden,295.0,320.0,56.0
286,2020-08-25 00:00:00.000000,delaware,B,710,V,Public Policy Polling,https://www.publicpolicypolling.com/wp-content/uploads/2020/08/DelawareAugust2020Results.pdf,58.0,37.0,IVR/text,423,-0.4,+0.1, B,,57.7,37.0,Biden,Biden,263.0,410.0,37.0
287,2020-08-25 00:00:00.000000,wisconsin,C-,"1,011",LV,Trafalgar Group,https://drive.google.com/file/d/17obsvmt_EfwoSgNAhhwDrToHa0VU4UTz/view,45.0,46.0,IVR,48,+0.9,+1.3, C-,,45.0,45.1,Trump,Trump,456.0,455.0,100.0
288,2020-08-26 00:00:00.000000,michigan,C-,809,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-12/,50.0,44.0,Online,65,+1.0,+1.3, C-,,48.9,44.0,Biden,Biden,356.0,396.0,57.0
289,2020-08-26 00:00:00.000000,pennsylvania,C-,984,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-12/,49.0,46.0,Online,65,+1.0,+1.3, C-,,47.9,46.0,Biden,Biden,453.0,471.0,60.0
290,2020-08-26 00:00:00.000000,arizona,C-,344,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-12/,49.0,47.0,Online,65,+1.0,+1.3, C-,,47.9,47.0,Biden,Biden,162.0,165.0,17.0
291,2020-08-26 00:00:00.000000,florida,C-,"1,262",LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-12/,49.0,46.0,Online,65,+1.0,+1.3, C-,,47.9,46.0,Biden,Biden,581.0,604.0,77.0
292,2020-08-26 00:00:00.000000,north-carolina,C-,560,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-12/,48.0,47.0,Online,65,+1.0,+1.3, C-,,46.9,47.0,Biden,Trump,263.0,263.0,34.0
293,2020-08-26 00:00:00.000000,virginia,B/C,566,LV,Roanoke College,https://www.roanoke.edu/about/news/rc_poll_politics_aug_2020,53.0,39.0,Live,16,+4.0,+1.1, B/C,,52.5,39.0,Biden,Biden,221.0,297.0,48.0
294,2020-08-26 00:00:00.000000,wisconsin,C-,925,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-12/,49.0,44.0,Online,65,+1.0,+1.3, C-,,47.9,44.0,Biden,Biden,407.0,443.0,75.0
295,2020-08-27 00:00:00.000000,pennsylvania,B/C,681,RV,Franklin & Marshall College,https://www.fandm.edu/uploads/files/166320825519932897-f-m-poll-release-aug-2020.pdf,49.0,42.0,Online/live,21,+0.8,+0.3, B/C,,48.6,42.0,Biden,Biden,286.0,331.0,64.0
296,2020-08-28 00:00:00.000000,michigan,C-,"1,048",LV,Trafalgar Group,https://drive.google.com/file/d/12_IApGhCQY27OukwWXGnk0MFgfPctmhQ/view,45.0,47.0,IVR,48,+0.9,+1.3, C-,,45.0,46.1,Trump,Trump,483.0,472.0,93.0
297,2020-08-28 00:00:00.000000,massachusetts,A-,763,LV,Emerson College,https://emersonpolling.reportablenews.com/pr/massachusetts-2020-senator-markey-takes-lead-in-senate-primary-over-congressman-kennedy,69.0,31.0,IVR/online/text,165,-0.7,-0.4, A-,,68.7,31.0,Biden,Biden,237.0,524.0,2.0
